SIGHTINGDATE,LAT,LON,Presence,SOURCE,SOURCE_DETAIL,PACKAGE_ID,Season,SST_Celsius,Frontal_Value,Chlorophyll_mg_m3,Salinity_PSU,SST_is_observed,Frontal_is_observed,Chlorophyll_is_observed,Salinity_is_observed,Any_env_missing
2020-07-03,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-03,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-03,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-04,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-04,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-04,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-05,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-05,42.437455,-70.545987,1,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-05,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-06,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-06,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-06,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-07,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-07,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-07,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-08,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-08,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-08,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-09,42.254985,-70.179125,1,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-09,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-09,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-10,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-10,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-10,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-11,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-11,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-11,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-12,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-12,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-12,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-13,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-13,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-13,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-14,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-14,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-14,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-15,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-15,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-15,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-16,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-16,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-16,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-17,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-17,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-17,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-18,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-18,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-18,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-19,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-19,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-19,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-20,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-20,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-20,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-21,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-21,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-21,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-22,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-22,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-22,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-23,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-23,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-23,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-24,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-24,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-24,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-25,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-25,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-25,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-26,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-26,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-26,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-27,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-27,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-27,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-28,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-28,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-28,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-29,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-29,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-29,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-30,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-30,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-30,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-31,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-31,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-07-31,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-01,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-01,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-01,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-02,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-02,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-02,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-03,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-03,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-03,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-04,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-04,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-04,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-05,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-05,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-05,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-06,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-06,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-06,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-07,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-07,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-07,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-08,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-08,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-08,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-09,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-09,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-09,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-10,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-10,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-10,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-11,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-11,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-11,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-12,42.254985,-70.179125,1,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-12,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-12,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-13,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-13,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-13,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-14,42.254985,-70.179125,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-14,42.25512,-70.178928,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-14,42.437455,-70.545987,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-14,42.437835,-70.54602,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-14,42.470772,-70.242258,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-14,42.47099,-70.24229,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-15,42.25512,-70.178928,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-15,42.437835,-70.54602,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-15,42.47099,-70.24229,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-16,42.25512,-70.178928,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-16,42.437835,-70.54602,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-16,42.47099,-70.24229,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-17,42.25512,-70.178928,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-17,42.437835,-70.54602,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-17,42.47099,-70.24229,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-18,42.25512,-70.178928,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-18,42.437835,-70.54602,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-18,42.47099,-70.24229,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-19,42.25512,-70.178928,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-19,42.437835,-70.54602,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-19,42.47099,-70.24229,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-20,42.25512,-70.178928,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-20,42.437835,-70.54602,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-20,42.47099,-70.24229,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-21,42.25512,-70.178928,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-21,42.437835,-70.54602,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-21,42.47099,-70.24229,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-22,42.25512,-70.178928,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-22,42.437835,-70.54602,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-22,42.47099,-70.24229,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-23,42.25512,-70.178928,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-23,42.437835,-70.54602,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-23,42.47099,-70.24229,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-24,42.25512,-70.178928,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-24,42.437835,-70.54602,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-24,42.47099,-70.24229,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-25,42.25512,-70.178928,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
2020-08-25,42.437835,-70.54602,0,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_11_northatlanticrightwhale_1d,Summer,,,,,0,0,0,0,1
